#,ResourceGroupID,Id,AvailableCapacity,FreeCapacity,Start,HasFiniteCapacity
4926,G_APPD,G_APPD_Seq_55,"30 days, 5:24:00","30 days, 5:24:00",2020-12-27 00:00:00,FALSE
4927,G_APPD,G_APPD_Seq_53,"30 days, 5:24:00","30 days, 5:24:00",2020-10-27 00:00:00,FALSE
4928,G_APPD,G_APPD_Seq_56,"30 days, 5:24:00","30 days, 5:24:00",2021-01-27 00:00:00,FALSE
4929,G_APPD,G_APPD_Seq_51,"30 days, 5:24:00","30 days, 5:24:00",2020-08-27 00:00:00,FALSE
4930,G_AR7T,G_AR7T_Seq_50,"30 days, 8:00:00","30 days, 8:00:00",2020-07-27 00:00:00,FALSE
4931,G_ANGC3H,G_ANGC3H_Seq_56,"30 days, 13:48:25.920","30 days, 13:48:25.920",2021-01-27 00:00:00,FALSE
4932,G_ANGC3H,G_ANGC3H_Seq_55,"30 days, 13:48:25.920","30 days, 13:48:25.920",2020-12-27 00:00:00,FALSE
4933,G_ANGC3H,G_ANGC3H_Seq_51,"30 days, 13:48:25.920","30 days, 13:48:25.920",2020-08-27 00:00:00,FALSE
4934,G_ANGC3H,G_ANGC3H_Seq_53,"30 days, 13:48:25.920","30 days, 13:48:25.920",2020-10-27 00:00:00,FALSE
4935,G_ANGC3H,G_ANGC3H_Seq_50,"30 days, 13:48:25.920","30 days, 13:48:25.920",2020-07-27 00:00:00,FALSE
4936,G_TKT,G_TKT_Seq_50,"30 days, 15:13:14.880","30 days, 15:13:14.880",2020-07-27 00:00:00,TRUE
4937,G_TKT,G_TKT_Seq_55,"30 days, 15:13:14.880","30 days, 15:13:14.880",2020-12-27 00:00:00,TRUE
4938,G_TKT,G_TKT_Seq_51,"30 days, 15:13:14.880","30 days, 15:13:14.880",2020-08-27 00:00:00,TRUE
4939,G_TKT,G_TKT_Seq_56,"30 days, 15:13:14.880","30 days, 15:13:14.880",2021-01-27 00:00:00,TRUE
4940,G_TKT,G_TKT_Seq_53,"30 days, 15:13:14.880","30 days, 15:13:14.880",2020-10-27 00:00:00,TRUE
4941,G_RTRAIN10,G_RTRAIN10_Seq_53,31 days,31 days,2020-10-27 00:00:00,TRUE
4942,G_BF,G_BF_Seq_55,31 days,31 days,2020-12-27 00:00:00,TRUE
4943,G_RTRAIN10,G_RTRAIN10_Seq_56,31 days,31 days,2021-01-27 00:00:00,TRUE
4944,G_BF,G_BF_Seq_56,31 days,31 days,2021-01-27 00:00:00,TRUE
4945,G_BF,G_BF_Seq_53,31 days,31 days,2020-10-27 00:00:00,TRUE
4946,G_BF,G_BF_Seq_50,31 days,31 days,2020-07-27 00:00:00,TRUE
4947,G_RTRAIN10,G_RTRAIN10_Seq_55,31 days,31 days,2020-12-27 00:00:00,TRUE
4948,G_RTRAIN10,G_RTRAIN10_Seq_50,31 days,31 days,2020-07-27 00:00:00,TRUE
4949,G_BF,G_BF_Seq_51,31 days,31 days,2020-08-27 00:00:00,TRUE
4950,G_TRFCNG,G_TRFCNG_Seq_56,31 days,31 days,2021-01-27 00:00:00,FALSE
4951,G_RTRAIN16,G_RTRAIN16_Seq_51,31 days,31 days,2020-08-27 00:00:00,FALSE
4952,G_TRUCK5,G_TRUCK5_Seq_50,31 days,31 days,2020-07-27 00:00:00,FALSE
4953,G_ATO2,G_ATO2_Seq_55,31 days,31 days,2020-12-27 00:00:00,FALSE
4954,G_RTRAIN16,G_RTRAIN16_Seq_56,31 days,31 days,2021-01-27 00:00:00,FALSE
4955,G_UPAD,G_UPAD_Seq_53,31 days,31 days,2020-10-27 00:00:00,FALSE
4956,G_TRFCAR1,G_TRFCAR1_Seq_51,31 days,31 days,2020-08-27 00:00:00,FALSE
4957,G_TFO1,G_TFO1_Seq_56,31 days,31 days,2021-01-27 00:00:00,FALSE
4958,G_OTGRD,G_OTGRD_Seq_55,31 days,31 days,2020-12-27 00:00:00,FALSE
4959,G_NORD,G_NORD_Seq_55,31 days,31 days,2020-12-27 00:00:00,FALSE
4960,G_AR10T,G_AR10T_Seq_55,31 days,31 days,2020-12-27 00:00:00,FALSE
4961,G_CMO2,G_CMO2_Seq_51,31 days,31 days,2020-08-27 00:00:00,FALSE
4962,G_RTRAIN16,G_RTRAIN16_Seq_50,31 days,31 days,2020-07-27 00:00:00,FALSE
4963,G_AR6T,G_AR6T_Seq_53,31 days,31 days,2020-10-27 00:00:00,FALSE
4964,G_RTRAIN7,G_RTRAIN7_Seq_56,31 days,31 days,2021-01-27 00:00:00,FALSE
4965,G_AR7T,G_AR7T_Seq_55,31 days,31 days,2020-12-27 00:00:00,FALSE
4966,G_RTRAIN7,G_RTRAIN7_Seq_50,31 days,31 days,2020-07-27 00:00:00,FALSE
4967,G_TRFCN,G_TRFCN_Seq_51,31 days,31 days,2020-08-27 00:00:00,FALSE
4968,G_TRUCK2,G_TRUCK2_Seq_51,31 days,31 days,2020-08-27 00:00:00,FALSE
4969,G_TRFCN,G_TRFCN_Seq_56,31 days,31 days,2021-01-27 00:00:00,FALSE
4970,G_AR7T,G_AR7T_Seq_56,31 days,31 days,2021-01-27 00:00:00,FALSE
4971,G_UPAT,G_UPAT_Seq_51,31 days,31 days,2020-08-27 00:00:00,FALSE
4972,G_AR10T,G_AR10T_Seq_56,31 days,31 days,2021-01-27 00:00:00,FALSE
4973,G_RTRAIN12,G_RTRAIN12_Seq_50,31 days,31 days,2020-07-27 00:00:00,FALSE
4974,G_DSD,G_DSD_Seq_56,31 days,31 days,2021-01-27 00:00:00,FALSE
4975,G_TRUCK5,G_TRUCK5_Seq_56,31 days,31 days,2021-01-27 00:00:00,FALSE
4976,G_NORD,G_NORD_Seq_56,31 days,31 days,2021-01-27 00:00:00,FALSE
4977,G_MCUTG,G_MCUTG_Seq_55,31 days,31 days,2020-12-27 00:00:00,FALSE
4978,G_TRFCAR1,G_TRFCAR1_Seq_50,31 days,31 days,2020-07-27 00:00:00,FALSE
4979,G_TRUCK5,G_TRUCK5_Seq_51,31 days,31 days,2020-08-27 00:00:00,FALSE
4980,G_RTRAIN2,G_RTRAIN2_Seq_56,31 days,31 days,2021-01-27 00:00:00,FALSE
4981,G_MCUTG,G_MCUTG_Seq_53,31 days,31 days,2020-10-27 00:00:00,FALSE
4982,G_TRFCAR1,G_TRFCAR1_Seq_53,31 days,31 days,2020-10-27 00:00:00,FALSE
4983,G_TRFCNG,G_TRFCNG_Seq_55,31 days,31 days,2020-12-27 00:00:00,FALSE
4984,G_DSD,G_DSD_Seq_51,31 days,31 days,2020-08-27 00:00:00,FALSE
4985,G_TRFCAR1,G_TRFCAR1_Seq_56,31 days,31 days,2021-01-27 00:00:00,FALSE
4986,G_ANOH,G_ANOH_Seq_51,31 days,31 days,2020-08-27 00:00:00,FALSE
4987,G_OTGRO2,G_OTGRO2_Seq_53,31 days,31 days,2020-10-27 00:00:00,FALSE
4988,G_RTRAIN1,G_RTRAIN1_Seq_55,31 days,31 days,2020-12-27 00:00:00,FALSE
4989,G_RTRAIN15,G_RTRAIN15_Seq_55,31 days,31 days,2020-12-27 00:00:00,FALSE
4990,G_RTRAIN5,G_RTRAIN5_Seq_53,31 days,31 days,2020-10-27 00:00:00,FALSE
4991,G_OTGRG,G_OTGRG_Seq_51,31 days,31 days,2020-08-27 00:00:00,FALSE
4992,G_TRUCK5,G_TRUCK5_Seq_55,31 days,31 days,2020-12-27 00:00:00,FALSE
4993,G_AR10T,G_AR10T_Seq_50,31 days,31 days,2020-07-27 00:00:00,FALSE
4994,G_NORD,G_NORD_Seq_50,31 days,31 days,2020-07-27 00:00:00,FALSE
4995,G_TRUCK1,G_TRUCK1_Seq_50,31 days,31 days,2020-07-27 00:00:00,FALSE
4996,G_AR6T,G_AR6T_Seq_55,31 days,31 days,2020-12-27 00:00:00,FALSE
4997,G_OTGRH,G_OTGRH_Seq_56,31 days,31 days,2021-01-27 00:00:00,FALSE
4998,G_OTGRO2,G_OTGRO2_Seq_56,31 days,31 days,2021-01-27 00:00:00,FALSE
4999,G_DSD,G_DSD_Seq_55,31 days,31 days,2020-12-27 00:00:00,FALSE
5000,G_OTGRT,G_OTGRT_Seq_56,31 days,31 days,2021-01-27 00:00:00,FALSE
5001,G_AOAD,G_AOAD_Seq_53,31 days,31 days,2020-10-27 00:00:00,FALSE
5002,G_UPAD,G_UPAD_Seq_51,31 days,31 days,2020-08-27 00:00:00,FALSE
5003,G_RTRAIN9,G_RTRAIN9_Seq_51,31 days,31 days,2020-08-27 00:00:00,FALSE
5004,G_TRFCNG,G_TRFCNG_Seq_51,31 days,31 days,2020-08-27 00:00:00,FALSE
5005,G_RTRAIN4,G_RTRAIN4_Seq_53,31 days,31 days,2020-10-27 00:00:00,FALSE
5006,G_RTRAIN14,G_RTRAIN14_Seq_50,31 days,31 days,2020-07-27 00:00:00,FALSE
5007,G_STRS1H,G_STRS1H_Seq_50,31 days,31 days,2020-07-27 00:00:00,FALSE
5008,G_MCUTG,G_MCUTG_Seq_56,31 days,31 days,2021-01-27 00:00:00,FALSE
5009,G_RTRAIN3,G_RTRAIN3_Seq_50,31 days,31 days,2020-07-27 00:00:00,FALSE
5010,G_RTRAIN5,G_RTRAIN5_Seq_56,31 days,31 days,2021-01-27 00:00:00,FALSE
5011,G_OTGRH,G_OTGRH_Seq_50,31 days,31 days,2020-07-27 00:00:00,FALSE
5012,G_UPAD,G_UPAD_Seq_56,31 days,31 days,2021-01-27 00:00:00,FALSE
5013,G_AR10T,G_AR10T_Seq_53,31 days,31 days,2020-10-27 00:00:00,FALSE
5014,G_RTRAIN8,G_RTRAIN8_Seq_55,31 days,31 days,2020-12-27 00:00:00,FALSE
5015,G_TRUCK6,G_TRUCK6_Seq_51,31 days,31 days,2020-08-27 00:00:00,FALSE
5016,G_CMO1,G_CMO1_Seq_51,31 days,31 days,2020-08-27 00:00:00,FALSE
5017,G_RTRAIN6,G_RTRAIN6_Seq_55,31 days,31 days,2020-12-27 00:00:00,FALSE
5018,G_RTRAIN15,G_RTRAIN15_Seq_50,31 days,31 days,2020-07-27 00:00:00,FALSE
5019,G_TRUCK2,G_TRUCK2_Seq_55,31 days,31 days,2020-12-27 00:00:00,FALSE
5020,G_TFO1,G_TFO1_Seq_51,31 days,31 days,2020-08-27 00:00:00,FALSE
5021,G_RTRAIN9,G_RTRAIN9_Seq_55,31 days,31 days,2020-12-27 00:00:00,FALSE
5022,G_RTRAIN7,G_RTRAIN7_Seq_53,31 days,31 days,2020-10-27 00:00:00,FALSE
5023,G_ATO1,G_ATO1_Seq_51,31 days,31 days,2020-08-27 00:00:00,FALSE
5024,G_RTRAIN15,G_RTRAIN15_Seq_53,31 days,31 days,2020-10-27 00:00:00,FALSE
5025,G_OTGRG,G_OTGRG_Seq_53,31 days,31 days,2020-10-27 00:00:00,FALSE
5026,G_RTRAIN1,G_RTRAIN1_Seq_56,31 days,31 days,2021-01-27 00:00:00,FALSE
5027,G_RTRAIN2,G_RTRAIN2_Seq_55,31 days,31 days,2020-12-27 00:00:00,FALSE
5028,G_CMO1,G_CMO1_Seq_53,31 days,31 days,2020-10-27 00:00:00,FALSE
5029,G_ARG2T,G_ARG2T_Seq_51,31 days,31 days,2020-08-27 00:00:00,FALSE
5030,G_AR3T,G_AR3T_Seq_51,31 days,31 days,2020-08-27 00:00:00,FALSE
5031,G_OTGRH,G_OTGRH_Seq_53,31 days,31 days,2020-10-27 00:00:00,FALSE
5032,G_TRUCK4,G_TRUCK4_Seq_55,31 days,31 days,2020-12-27 00:00:00,FALSE
5033,G_RTRAIN11,G_RTRAIN11_Seq_50,31 days,31 days,2020-07-27 00:00:00,FALSE
5034,G_RTRAIN9,G_RTRAIN9_Seq_56,31 days,31 days,2021-01-27 00:00:00,FALSE
5035,G_TRFCN,G_TRFCN_Seq_50,31 days,31 days,2020-07-27 00:00:00,FALSE
5036,G_TRUCK3,G_TRUCK3_Seq_53,31 days,31 days,2020-10-27 00:00:00,FALSE
5037,G_UPAG,G_UPAG_Seq_53,31 days,31 days,2020-10-27 00:00:00,FALSE
5038,G_UPAG,G_UPAG_Seq_51,31 days,31 days,2020-08-27 00:00:00,FALSE
5039,G_MCUTG,G_MCUTG_Seq_50,31 days,31 days,2020-07-27 00:00:00,FALSE
5040,G_RTRAIN14,G_RTRAIN14_Seq_51,31 days,31 days,2020-08-27 00:00:00,FALSE
5041,G_STRS1H,G_STRS1H_Seq_55,31 days,31 days,2020-12-27 00:00:00,FALSE
5042,G_OTGRO2,G_OTGRO2_Seq_51,31 days,31 days,2020-08-27 00:00:00,FALSE
5043,G_UPAH,G_UPAH_Seq_51,31 days,31 days,2020-08-27 00:00:00,FALSE
5044,G_TRUCK4,G_TRUCK4_Seq_56,31 days,31 days,2021-01-27 00:00:00,FALSE
5045,G_CMO2,G_CMO2_Seq_50,31 days,31 days,2020-07-27 00:00:00,FALSE
5046,G_ANOH,G_ANOH_Seq_50,31 days,31 days,2020-07-27 00:00:00,FALSE
5047,G_TRUCK4,G_TRUCK4_Seq_53,31 days,31 days,2020-10-27 00:00:00,FALSE
5048,G_OTGRT,G_OTGRT_Seq_55,31 days,31 days,2020-12-27 00:00:00,FALSE
5049,G_ATO2,G_ATO2_Seq_51,31 days,31 days,2020-08-27 00:00:00,FALSE
5050,G_TRUCK2,G_TRUCK2_Seq_53,31 days,31 days,2020-10-27 00:00:00,FALSE
5051,G_ANOH,G_ANOH_Seq_56,31 days,31 days,2021-01-27 00:00:00,FALSE
5052,G_OTGRD,G_OTGRD_Seq_51,31 days,31 days,2020-08-27 00:00:00,FALSE
5053,G_OTGRT,G_OTGRT_Seq_53,31 days,31 days,2020-10-27 00:00:00,FALSE
5054,G_RTRAIN4,G_RTRAIN4_Seq_56,31 days,31 days,2021-01-27 00:00:00,FALSE
5055,G_OTGRD,G_OTGRD_Seq_53,31 days,31 days,2020-10-27 00:00:00,FALSE
5056,G_VSL1,G_VSL1_Seq_50,31 days,31 days,2020-07-27 00:00:00,FALSE
5057,G_RTRAIN6,G_RTRAIN6_Seq_50,31 days,31 days,2020-07-27 00:00:00,FALSE
5058,G_NORD,G_NORD_Seq_53,31 days,31 days,2020-10-27 00:00:00,FALSE
5059,G_RTRAIN8,G_RTRAIN8_Seq_51,31 days,31 days,2020-08-27 00:00:00,FALSE
5060,G_CMO1,G_CMO1_Seq_56,31 days,31 days,2021-01-27 00:00:00,FALSE
5061,G_ATO1,G_ATO1_Seq_53,31 days,31 days,2020-10-27 00:00:00,FALSE
5062,G_TFO1,G_TFO1_Seq_55,31 days,31 days,2020-12-27 00:00:00,FALSE
5063,G_TRFCN,G_TRFCN_Seq_55,31 days,31 days,2020-12-27 00:00:00,FALSE
5064,G_RTRAIN14,G_RTRAIN14_Seq_53,31 days,31 days,2020-10-27 00:00:00,FALSE
5065,G_RTRAIN12,G_RTRAIN12_Seq_55,31 days,31 days,2020-12-27 00:00:00,FALSE
5066,G_RTRAIN12,G_RTRAIN12_Seq_51,31 days,31 days,2020-08-27 00:00:00,FALSE
5067,G_AOAD,G_AOAD_Seq_50,31 days,31 days,2020-07-27 00:00:00,FALSE
5068,G_RTRAIN8,G_RTRAIN8_Seq_56,31 days,31 days,2021-01-27 00:00:00,FALSE
5069,G_RTRAIN1,G_RTRAIN1_Seq_51,31 days,31 days,2020-08-27 00:00:00,FALSE
5070,G_OTGRT,G_OTGRT_Seq_50,31 days,31 days,2020-07-27 00:00:00,FALSE
5071,G_UPAT,G_UPAT_Seq_55,31 days,31 days,2020-12-27 00:00:00,FALSE
5072,G_TRUCK1,G_TRUCK1_Seq_55,31 days,31 days,2020-12-27 00:00:00,FALSE
5073,G_UPAT,G_UPAT_Seq_50,31 days,31 days,2020-07-27 00:00:00,FALSE
5074,G_RTRAIN4,G_RTRAIN4_Seq_50,31 days,31 days,2020-07-27 00:00:00,FALSE
5075,G_RTRAIN6,G_RTRAIN6_Seq_56,31 days,31 days,2021-01-27 00:00:00,FALSE
5076,G_OTGRD,G_OTGRD_Seq_50,31 days,31 days,2020-07-27 00:00:00,FALSE
5077,G_DSD,G_DSD_Seq_50,31 days,31 days,2020-07-27 00:00:00,FALSE
5078,G_RTRAIN8,G_RTRAIN8_Seq_53,31 days,31 days,2020-10-27 00:00:00,FALSE
5079,G_RTRAIN14,G_RTRAIN14_Seq_56,31 days,31 days,2021-01-27 00:00:00,FALSE
5080,G_OTGRG,G_OTGRG_Seq_56,31 days,31 days,2021-01-27 00:00:00,FALSE
5081,G_ATO1,G_ATO1_Seq_56,31 days,31 days,2021-01-27 00:00:00,FALSE
5082,G_TRFCNG,G_TRFCNG_Seq_53,31 days,31 days,2020-10-27 00:00:00,FALSE
5083,G_RTRAIN5,G_RTRAIN5_Seq_51,31 days,31 days,2020-08-27 00:00:00,FALSE
5084,G_OTGRO2,G_OTGRO2_Seq_55,31 days,31 days,2020-12-27 00:00:00,FALSE
5085,G_RTRAIN2,G_RTRAIN2_Seq_51,31 days,31 days,2020-08-27 00:00:00,FALSE
5086,G_AR3T,G_AR3T_Seq_53,31 days,31 days,2020-10-27 00:00:00,FALSE
5087,G_UPAH,G_UPAH_Seq_50,31 days,31 days,2020-07-27 00:00:00,FALSE
5088,G_RTRAIN13,G_RTRAIN13_Seq_50,31 days,31 days,2020-07-27 00:00:00,FALSE
5089,G_TRUCK1,G_TRUCK1_Seq_56,31 days,31 days,2021-01-27 00:00:00,FALSE
5090,G_RTRAIN4,G_RTRAIN4_Seq_51,31 days,31 days,2020-08-27 00:00:00,FALSE
5091,G_RTRAIN3,G_RTRAIN3_Seq_56,31 days,31 days,2021-01-27 00:00:00,FALSE
5092,G_RTRAIN12,G_RTRAIN12_Seq_53,31 days,31 days,2020-10-27 00:00:00,FALSE
5093,G_TRUCK5,G_TRUCK5_Seq_53,31 days,31 days,2020-10-27 00:00:00,FALSE
5094,G_RTRAIN11,G_RTRAIN11_Seq_56,31 days,31 days,2021-01-27 00:00:00,FALSE
5095,G_UPAH,G_UPAH_Seq_55,31 days,31 days,2020-12-27 00:00:00,FALSE
5096,G_RTRAIN2,G_RTRAIN2_Seq_53,31 days,31 days,2020-10-27 00:00:00,FALSE
5097,G_RTRAIN15,G_RTRAIN15_Seq_51,31 days,31 days,2020-08-27 00:00:00,FALSE
5098,G_AOAD,G_AOAD_Seq_55,31 days,31 days,2020-12-27 00:00:00,FALSE
5099,G_UPAG,G_UPAG_Seq_55,31 days,31 days,2020-12-27 00:00:00,FALSE
5100,G_RTRAIN3,G_RTRAIN3_Seq_55,31 days,31 days,2020-12-27 00:00:00,FALSE
5101,G_NORD,G_NORD_Seq_51,31 days,31 days,2020-08-27 00:00:00,FALSE
5102,G_ANOH,G_ANOH_Seq_53,31 days,31 days,2020-10-27 00:00:00,FALSE
5103,G_ARG2T,G_ARG2T_Seq_50,31 days,31 days,2020-07-27 00:00:00,FALSE
5104,G_ATO2,G_ATO2_Seq_53,31 days,31 days,2020-10-27 00:00:00,FALSE
5105,G_VSL1,G_VSL1_Seq_51,31 days,31 days,2020-08-27 00:00:00,FALSE
5106,G_RTRAIN7,G_RTRAIN7_Seq_51,31 days,31 days,2020-08-27 00:00:00,FALSE
5107,G_VSL1,G_VSL1_Seq_56,31 days,31 days,2021-01-27 00:00:00,FALSE
5108,G_RTRAIN13,G_RTRAIN13_Seq_55,31 days,31 days,2020-12-27 00:00:00,FALSE
5109,G_AR6T,G_AR6T_Seq_51,31 days,31 days,2020-08-27 00:00:00,FALSE
5110,G_ATO1,G_ATO1_Seq_55,31 days,31 days,2020-12-27 00:00:00,FALSE
5111,G_UPAG,G_UPAG_Seq_50,31 days,31 days,2020-07-27 00:00:00,FALSE
5112,G_TRUCK2,G_TRUCK2_Seq_56,31 days,31 days,2021-01-27 00:00:00,FALSE
5113,G_RTRAIN14,G_RTRAIN14_Seq_55,31 days,31 days,2020-12-27 00:00:00,FALSE
5114,G_AR6T,G_AR6T_Seq_56,31 days,31 days,2021-01-27 00:00:00,FALSE
5115,G_AR7T,G_AR7T_Seq_53,31 days,31 days,2020-10-27 00:00:00,FALSE
5116,G_UPAD,G_UPAD_Seq_50,31 days,31 days,2020-07-27 00:00:00,FALSE
5117,G_ARG2T,G_ARG2T_Seq_53,31 days,31 days,2020-10-27 00:00:00,FALSE
5118,G_OTGRD,G_OTGRD_Seq_56,31 days,31 days,2021-01-27 00:00:00,FALSE
5119,G_UPAT,G_UPAT_Seq_53,31 days,31 days,2020-10-27 00:00:00,FALSE
5120,G_TRUCK1,G_TRUCK1_Seq_53,31 days,31 days,2020-10-27 00:00:00,FALSE
5121,G_RTRAIN12,G_RTRAIN12_Seq_56,31 days,31 days,2021-01-27 00:00:00,FALSE
5122,G_TRUCK3,G_TRUCK3_Seq_55,31 days,31 days,2020-12-27 00:00:00,FALSE
5123,G_OTGRH,G_OTGRH_Seq_51,31 days,31 days,2020-08-27 00:00:00,FALSE
5124,G_RTRAIN1,G_RTRAIN1_Seq_53,31 days,31 days,2020-10-27 00:00:00,FALSE
5125,G_TFO1,G_TFO1_Seq_50,31 days,31 days,2020-07-27 00:00:00,FALSE
5126,G_TRUCK6,G_TRUCK6_Seq_56,31 days,31 days,2021-01-27 00:00:00,FALSE
5127,G_TRUCK6,G_TRUCK6_Seq_53,31 days,31 days,2020-10-27 00:00:00,FALSE
5128,G_TRUCK6,G_TRUCK6_Seq_50,31 days,31 days,2020-07-27 00:00:00,FALSE
5129,G_STRS1H,G_STRS1H_Seq_53,31 days,31 days,2020-10-27 00:00:00,FALSE
5130,G_RTRAIN11,G_RTRAIN11_Seq_53,31 days,31 days,2020-10-27 00:00:00,FALSE
5131,G_OTGRH,G_OTGRH_Seq_55,31 days,31 days,2020-12-27 00:00:00,FALSE
5132,G_RTRAIN4,G_RTRAIN4_Seq_55,31 days,31 days,2020-12-27 00:00:00,FALSE
5133,G_AR6T,G_AR6T_Seq_50,31 days,31 days,2020-07-27 00:00:00,FALSE
5134,G_STRS1H,G_STRS1H_Seq_51,31 days,31 days,2020-08-27 00:00:00,FALSE
5135,G_TRUCK4,G_TRUCK4_Seq_51,31 days,31 days,2020-08-27 00:00:00,FALSE
5136,G_MCUTG,G_MCUTG_Seq_51,31 days,31 days,2020-08-27 00:00:00,FALSE
5137,G_TRUCK3,G_TRUCK3_Seq_56,31 days,31 days,2021-01-27 00:00:00,FALSE
5138,G_RTRAIN13,G_RTRAIN13_Seq_51,31 days,31 days,2020-08-27 00:00:00,FALSE
5139,G_CMO2,G_CMO2_Seq_53,31 days,31 days,2020-10-27 00:00:00,FALSE
5140,G_CMO1,G_CMO1_Seq_50,31 days,31 days,2020-07-27 00:00:00,FALSE
5141,G_AR10T,G_AR10T_Seq_51,31 days,31 days,2020-08-27 00:00:00,FALSE
5142,G_ATO1,G_ATO1_Seq_50,31 days,31 days,2020-07-27 00:00:00,FALSE
5143,G_RTRAIN15,G_RTRAIN15_Seq_56,31 days,31 days,2021-01-27 00:00:00,FALSE
5144,G_AOAD,G_AOAD_Seq_56,31 days,31 days,2021-01-27 00:00:00,FALSE
5145,G_TRUCK3,G_TRUCK3_Seq_51,31 days,31 days,2020-08-27 00:00:00,FALSE
5146,G_TRUCK2,G_TRUCK2_Seq_50,31 days,31 days,2020-07-27 00:00:00,FALSE
5147,G_ATO2,G_ATO2_Seq_56,31 days,31 days,2021-01-27 00:00:00,FALSE
5148,G_VSL1,G_VSL1_Seq_53,31 days,31 days,2020-10-27 00:00:00,FALSE
5149,G_RTRAIN11,G_RTRAIN11_Seq_51,31 days,31 days,2020-08-27 00:00:00,FALSE
5150,G_RTRAIN16,G_RTRAIN16_Seq_53,31 days,31 days,2020-10-27 00:00:00,FALSE
5151,G_CMO1,G_CMO1_Seq_55,31 days,31 days,2020-12-27 00:00:00,FALSE
5152,G_OTGRG,G_OTGRG_Seq_55,31 days,31 days,2020-12-27 00:00:00,FALSE
5153,G_RTRAIN5,G_RTRAIN5_Seq_55,31 days,31 days,2020-12-27 00:00:00,FALSE
5154,G_AR7T,G_AR7T_Seq_51,31 days,31 days,2020-08-27 00:00:00,FALSE
5155,G_UPAH,G_UPAH_Seq_53,31 days,31 days,2020-10-27 00:00:00,FALSE
5156,G_RTRAIN3,G_RTRAIN3_Seq_51,31 days,31 days,2020-08-27 00:00:00,FALSE
5157,G_TRFCNG,G_TRFCNG_Seq_50,31 days,31 days,2020-07-27 00:00:00,FALSE
5158,G_RTRAIN13,G_RTRAIN13_Seq_56,31 days,31 days,2021-01-27 00:00:00,FALSE
5159,G_CMO2,G_CMO2_Seq_55,31 days,31 days,2020-12-27 00:00:00,FALSE
5160,G_RTRAIN16,G_RTRAIN16_Seq_55,31 days,31 days,2020-12-27 00:00:00,FALSE
5161,G_RTRAIN8,G_RTRAIN8_Seq_50,31 days,31 days,2020-07-27 00:00:00,FALSE
5162,G_AOAD,G_AOAD_Seq_51,31 days,31 days,2020-08-27 00:00:00,FALSE
5163,G_TRFCN,G_TRFCN_Seq_53,31 days,31 days,2020-10-27 00:00:00,FALSE
5164,G_OTGRT,G_OTGRT_Seq_51,31 days,31 days,2020-08-27 00:00:00,FALSE
5165,G_RTRAIN9,G_RTRAIN9_Seq_50,31 days,31 days,2020-07-27 00:00:00,FALSE
5166,G_UPAD,G_UPAD_Seq_55,31 days,31 days,2020-12-27 00:00:00,FALSE
5167,G_TRUCK3,G_TRUCK3_Seq_50,31 days,31 days,2020-07-27 00:00:00,FALSE
5168,G_ANOH,G_ANOH_Seq_55,31 days,31 days,2020-12-27 00:00:00,FALSE
5169,G_RTRAIN7,G_RTRAIN7_Seq_55,31 days,31 days,2020-12-27 00:00:00,FALSE
5170,G_OTGRO2,G_OTGRO2_Seq_50,31 days,31 days,2020-07-27 00:00:00,FALSE
5171,G_RTRAIN6,G_RTRAIN6_Seq_51,31 days,31 days,2020-08-27 00:00:00,FALSE
5172,G_TRFCAR1,G_TRFCAR1_Seq_55,31 days,31 days,2020-12-27 00:00:00,FALSE
5173,G_OTGRG,G_OTGRG_Seq_50,31 days,31 days,2020-07-27 00:00:00,FALSE
5174,G_AR3T,G_AR3T_Seq_55,31 days,31 days,2020-12-27 00:00:00,FALSE
5175,G_VSL1,G_VSL1_Seq_55,31 days,31 days,2020-12-27 00:00:00,FALSE
5176,G_RTRAIN2,G_RTRAIN2_Seq_50,31 days,31 days,2020-07-27 00:00:00,FALSE
5177,G_RTRAIN11,G_RTRAIN11_Seq_55,31 days,31 days,2020-12-27 00:00:00,FALSE
5178,G_RTRAIN13,G_RTRAIN13_Seq_53,31 days,31 days,2020-10-27 00:00:00,FALSE
5179,G_UPAT,G_UPAT_Seq_56,31 days,31 days,2021-01-27 00:00:00,FALSE
5180,G_AR3T,G_AR3T_Seq_56,31 days,31 days,2021-01-27 00:00:00,FALSE
5181,G_TFO1,G_TFO1_Seq_53,31 days,31 days,2020-10-27 00:00:00,FALSE
5182,G_STRS1H,G_STRS1H_Seq_56,31 days,31 days,2021-01-27 00:00:00,FALSE
5183,G_RTRAIN3,G_RTRAIN3_Seq_53,31 days,31 days,2020-10-27 00:00:00,FALSE
5184,G_RTRAIN1,G_RTRAIN1_Seq_50,31 days,31 days,2020-07-27 00:00:00,FALSE
5185,G_RTRAIN5,G_RTRAIN5_Seq_50,31 days,31 days,2020-07-27 00:00:00,FALSE
5186,G_ATO2,G_ATO2_Seq_50,31 days,31 days,2020-07-27 00:00:00,FALSE
5187,G_DSD,G_DSD_Seq_53,31 days,31 days,2020-10-27 00:00:00,FALSE
5188,G_RTRAIN6,G_RTRAIN6_Seq_53,31 days,31 days,2020-10-27 00:00:00,FALSE
5189,G_TRUCK6,G_TRUCK6_Seq_55,31 days,31 days,2020-12-27 00:00:00,FALSE
5190,G_UPAH,G_UPAH_Seq_56,31 days,31 days,2021-01-27 00:00:00,FALSE
