#;COLAlloc;Quantity;MinQuantity;MaxQuantity;HasSalesBudgetReservation;RequiresOrderCombination;NrOfActiveRoutingChainUpstream;SelectedShippingShop;Вид ГП;DeliveryType;ImgPlannedStatus;RoutingId;Name;ProductId;ProductName;LatestDesiredDeliveryDate;ProductSpecificationId;ResourceGroupIds
5049;40373828/2;5;4;6;ИСТИНА;ЛОЖЬ;4;15;ПХИ;ЛНТ;ImgPlannedStatus3;40351434|1|01|001T;Отгрузка ЦДС;QHF_0104120_X;Х/к термообработанный прокат динамной стали;24-мая-2020;159E759DFC0530B74FA2170C9973B3C1;G_OTGRD, G_VSL1
5050;40373656/2;10,6;7,55;13,55;ИСТИНА;ЛОЖЬ;1;15;ПХИ;ЛНТ;ImgPlannedStatus2;40351434|1|01|001T;Отгрузка ЦДС;QHF_0104120_X;Х/к термообработанный прокат динамной стали;24-мая-2020;E76E1C204F23C674423822F9AA36C30A;G_OTGRD, G_VSL1
5051;40364694/4;4,4;1,35;7,35;ИСТИНА;ЛОЖЬ;1;15;ПХИ;ЛНТ;ImgPlannedStatus2;40351434|1|01|001T;Отгрузка ЦДС;QHF_0104120_X;Х/к термообработанный прокат динамной стали;24-мая-2020;235BFA7E3915D77718EC14F6F2A564F2;G_OTGRD, G_VSL1
5052;40375860/1;40;34;44;ИСТИНА;ЛОЖЬ;2;13;ПГО;РЛН;ImgPlannedStatus2;40184372|3|02|001T;Отгрузка ЦХПП;QHF_0103400_C;Г/к оцинкованный прокат углеродистой стали;24-мая-2020;CBB7F120189BD6000365F34B7BD0AA47;G_OTGRH
5053;40371393/6;5;4;6;ИСТИНА;ЛОЖЬ;1;15;ПХИ;ЛНТ;ImgPlannedStatus2;40351434|1|01|001T;Отгрузка ЦДС;QHF_0104120_X;Х/к термообработанный прокат динамной стали;24-мая-2020;5AA0DB6CEBE935017C65435F84A1E312;G_OTGRD, G_VSL1
5054;40375113/11;2400;2280;2520;ИСТИНА;ЛОЖЬ;2;12;ПГ;РЛН;ImgPlannedStatus3;40184367|1|01|003T;Отгрузка ЦГП;QHF_0103100_C;Г/к прокат углеродистой стали;24-мая-2020;66B97F815B5DDD5E0CDD61F7F911206F;G_OTGRG
5055;40363886/3;5;4,5;5,005;ИСТИНА;ЛОЖЬ;4;15;ПХИ;РЛН;ImgPlannedStatus3;40351434|1|01|001T;Отгрузка ЦДС;QHF_0104120_X;Х/к термообработанный прокат динамной стали;24-мая-2020;CD8B91D802AA7C26352D3FF56AA8F400;G_OTGRD, G_VSL1
5056;40374974/2;1000;950;1001;ИСТИНА;ЛОЖЬ;1;12;ПГ;РЛН;ImgPlannedStatus3;40184367|1|01|003T;Отгрузка ЦГП;QHF_0103100_C;Г/к прокат углеродистой стали;24-мая-2020;1E737FA5CD1E775750CEFA75671323C8;G_OTGRG
5057;40375381/4;43,5;39,15;47,85;ИСТИНА;ЛОЖЬ;1;15;ПХИ;ЛНТ;ImgPlannedStatus2;40351434|1|01|001T;Отгрузка ЦДС;QHF_0104120_X;Х/к термообработанный прокат динамной стали;24-мая-2020;95FFCA64F1C1F83CD791EBAEB014514C;G_OTGRD, G_VSL1
5058;40362207/1;20;14;26;ИСТИНА;ЛОЖЬ;4;15;ПХИ;РЛН;ImgPlannedStatus2;40351434|1|01|001T;Отгрузка ЦДС;QHF_0104120_X;Х/к термообработанный прокат динамной стали;24-мая-2020;57AB10978479DC6FFBFB93DC91E2F28B;G_OTGRD, G_VSL1
5059;40375860/2;24;19,2;28,8;ИСТИНА;ЛОЖЬ;2;13;ПГО;РЛН;ImgPlannedStatus2;40184372|3|02|001T;Отгрузка ЦХПП;QHF_0103400_C;Г/к оцинкованный прокат углеродистой стали;24-мая-2020;71BAD58CA9E4B73B599EEAE6840B3B62;G_OTGRH
5060;40374987/2;1000;950;1001;ИСТИНА;ЛОЖЬ;2;12;ПГ;РЛН;ImgPlannedStatus3;40184367|1|01|003T;Отгрузка ЦГП;QHF_0103100_C;Г/к прокат углеродистой стали;24-мая-2020;86DA84AF987AD104762AEA19436D84F1;G_OTGRG
5061;40374987/4;2000;1900;2002;ИСТИНА;ЛОЖЬ;2;12;ПГ;РЛН;ImgPlannedStatus3;40184367|1|01|003T;Отгрузка ЦГП;QHF_0103100_C;Г/к прокат углеродистой стали;24-мая-2020;02668FB0BA70BA07BA4A7C6FDCB51B6F;G_OTGRG
5062;40373828/1;20;17;22;ИСТИНА;ЛОЖЬ;4;15;ПХИ;РЛН;ImgPlannedStatus2;40351434|1|01|001T;Отгрузка ЦДС;QHF_0104120_X;Х/к термообработанный прокат динамной стали;24-мая-2020;5E5C74D3C178FEE92C1C41A4F7C472B4;G_OTGRD, G_VSL1
5063;40363893/1;3,6;2,61;4,61;ИСТИНА;ИСТИНА;1;15;ПХИ;ЛНТ;ImgPlannedStatusUpstreamNotPlanned;40351434|1|01|001T;Отгрузка ЦДС;QHF_0104120_X;Х/к термообработанный прокат динамной стали;24-мая-2020;C4BF3616FACF1367850E7FDA6A3DE1D6;G_OTGRD, G_VSL1
5064;40375404/1;4000;3800;4004;ИСТИНА;ЛОЖЬ;1;12;ПГ;РЛН;ImgPlannedStatus3;40184367|1|01|003T;Отгрузка ЦГП;QHF_0103100_C;Г/к прокат углеродистой стали;24-мая-2020;D45310C013B5D297B7962B6CA38586FA;G_OTGRG
5065;40374987/3;2000;1900;2002;ИСТИНА;ЛОЖЬ;2;12;ПГ;РЛН;ImgPlannedStatus3;40184367|1|01|003T;Отгрузка ЦГП;QHF_0103100_C;Г/к прокат углеродистой стали;24-мая-2020;D76442146E505AB96D4CDB6301356DD9;G_OTGRG
5066;40364571/1;20;16;24;ИСТИНА;ЛОЖЬ;4;15;ПХИ;РЛН;ImgPlannedStatus2;40351434|1|01|001T;Отгрузка ЦДС;QHF_0104120_X;Х/к термообработанный прокат динамной стали;24-мая-2020;1830FA8A4383FD770AB18E7101CA09E0;G_OTGRD, G_VSL1
5067;40375423/5;3000;2850;3003;ИСТИНА;ЛОЖЬ;1;12;ПГ;РЛН;ImgPlannedStatus3;40184367|1|01|003T;Отгрузка ЦГП;QHF_0103100_C;Г/к прокат углеродистой стали;24-мая-2020;89FCC71367A473661EA66E5397D6DCE9;G_OTGRG
5068;40375113/20;195;185,25;204,75;ИСТИНА;ЛОЖЬ;2;12;ПГ;РЛН;ImgPlannedStatus3;40184367|1|01|003T;Отгрузка ЦГП;QHF_0103100_C;Г/к прокат углеродистой стали;24-мая-2020;55EEEA5AD0B42F1D1313D4D2D0848180;G_OTGRG
5069;40364479/3;60;51;66;ИСТИНА;ЛОЖЬ;4;15;ПХИ;РЛН;ImgPlannedStatus3;40351434|1|01|001T;Отгрузка ЦДС;QHF_0104120_X;Х/к термообработанный прокат динамной стали;24-мая-2020;BCEDCAE0F19E60E333112C6F76DE84AD;G_OTGRD, G_VSL1
5070;40364425/1;0,3;0;0,84;ИСТИНА;ЛОЖЬ;1;15;ПХИ;ЛНТ;ImgPlannedStatusUpstreamNotPlanned;40351434|1|01|001T;Отгрузка ЦДС;QHF_0104120_X;Х/к термообработанный прокат динамной стали;24-мая-2020;2F3374FF62FAD7D3480D397A92C2029D;G_OTGRD, G_VSL1
5071;40364092/1;80;72;88;ИСТИНА;ЛОЖЬ;1;15;ПХИ;РЛН;ImgPlannedStatus2;40351434|1|01|001T;Отгрузка ЦДС;QHF_0104120_X;Х/к термообработанный прокат динамной стали;24-мая-2020;EE5C232B175FCD9BE474E4C05A8842B2;G_OTGRD, G_VSL1
5072;40375330/1;60;54;66;ИСТИНА;ЛОЖЬ;1;15;ПХИ;РЛН;ImgPlannedStatus2;40351434|1|01|001T;Отгрузка ЦДС;QHF_0104120_X;Х/к термообработанный прокат динамной стали;24-мая-2020;566898F906EECD2E5B2B9F4B22BC7907;G_OTGRD, G_VSL1
5073;40364479/2;45;38,25;49,5;ИСТИНА;ЛОЖЬ;4;15;ПХИ;РЛН РСП;ImgPlannedStatus3;40351434|1|01|001T;Отгрузка ЦДС;QHF_0104120_X;Х/к термообработанный прокат динамной стали;24-мая-2020;6583DF0EB9D030D4B215470C780F54F3;G_OTGRD, G_VSL1
5074;40363893/2;4;2,03;6,03;ИСТИНА;ИСТИНА;1;15;ПХИ;ЛНТ;ImgPlannedStatusUpstreamNotPlanned;40351434|1|01|001T;Отгрузка ЦДС;QHF_0104120_X;Х/к термообработанный прокат динамной стали;24-мая-2020;F6E5736DD901C336E4DE205E64A7910C;G_OTGRD, G_VSL1
5075;40374974/1;4000;3800;4004;ИСТИНА;ЛОЖЬ;1;12;ПГ;РЛН;ImgPlannedStatus3;40184367|1|01|003T;Отгрузка ЦГП;QHF_0103100_C;Г/к прокат углеродистой стали;24-мая-2020;262C900C087853984686EA84260153DC;G_OTGRG
5076;40364185/1;194,7;178,71;210,71;ИСТИНА;ИСТИНА;1;15;ПХИ;РЛН РСП;ImgPlannedStatusUpstreamNotPlanned;40351434|1|01|001T;Отгрузка ЦДС;QHF_0104120_X;Х/к термообработанный прокат динамной стали;24-мая-2020;0906577BEF4368934B5698EB58BB1072;G_OTGRD, G_VSL1
5077;40364479/1;65;55,25;71,5;ИСТИНА;ЛОЖЬ;4;15;ПХИ;РЛН РСП;ImgPlannedStatus3;40351434|1|01|001T;Отгрузка ЦДС;QHF_0104120_X;Х/к термообработанный прокат динамной стали;24-мая-2020;D51E87ADBA6F7C28F2D6F2A80F7B042D;G_OTGRD, G_VSL1
5078;40374987/1;2000;1900;2002;ИСТИНА;ЛОЖЬ;2;12;ПГ;РЛН;ImgPlannedStatus3;40184367|1|01|003T;Отгрузка ЦГП;QHF_0103100_C;Г/к прокат углеродистой стали;24-мая-2020;52312616EAE10565D9D9C1CA4BE9094D;G_OTGRG
5079;40363286/1;20;16;24;ИСТИНА;ЛОЖЬ;4;15;ПХИ;РЛН;ImgPlannedStatus2;40351434|1|01|001T;Отгрузка ЦДС;QHF_0104120_X;Х/к термообработанный прокат динамной стали;24-мая-2020;34862615F3F0E37063CF3D310E9F2A8F;G_OTGRD, G_VSL1
5080;40375113/17;195;185,25;204,75;ИСТИНА;ЛОЖЬ;2;12;ПГ;РЛН;ImgPlannedStatus3;40184367|1|01|003T;Отгрузка ЦГП;QHF_0103100_C;Г/к прокат углеродистой стали;24-мая-2020;62BB21AA245552D00FF35769F8E5F9A5;G_OTGRG
5081;40375113/8;130;123,5;136,5;ИСТИНА;ЛОЖЬ;2;12;ПГ;РЛН;ImgPlannedStatus3;40184367|1|01|003T;Отгрузка ЦГП;QHF_0103100_C;Г/к прокат углеродистой стали;24-мая-2020;C00D75C3FBCF90A83CBD644893D7E12B;G_OTGRG
5082;40364425/8;10;9;11;ИСТИНА;ЛОЖЬ;1;15;ПХИ;ЛНТ;ImgPlannedStatus2;40351434|1|01|001T;Отгрузка ЦДС;QHF_0104120_X;Х/к термообработанный прокат динамной стали;24-мая-2020;88BD0B83BD45ACC159663661C4ECDDF6;G_OTGRD, G_VSL1
5083;40375113/9;130;123,5;136,5;ИСТИНА;ЛОЖЬ;2;12;ПГ;РЛН;ImgPlannedStatus3;40184367|1|01|003T;Отгрузка ЦГП;QHF_0103100_C;Г/к прокат углеродистой стали;24-мая-2020;796CC1A971A0174D996CE1BC1DE51546;G_OTGRG
5084;40375113/10;1000;950;1050;ИСТИНА;ЛОЖЬ;2;12;ПГ;РЛН;ImgPlannedStatus3;40184367|1|01|003T;Отгрузка ЦГП;QHF_0103100_C;Г/к прокат углеродистой стали;24-мая-2020;15D3460798C6C7141F9C2DAFBCE1593C;G_OTGRG
5085;40375423/4;2000;1900;2002;ИСТИНА;ЛОЖЬ;1;12;ПГ;РЛН;ImgPlannedStatus3;40184367|1|01|003T;Отгрузка ЦГП;QHF_0103100_C;Г/к прокат углеродистой стали;24-мая-2020;329AB9C7E8FF754AFBFC070FB562DB11;G_OTGRG
5086;40375113/5;130;123,5;136,5;ИСТИНА;ЛОЖЬ;2;12;ПГ;РЛН;ImgPlannedStatus3;40184367|1|01|003T;Отгрузка ЦГП;QHF_0103100_C;Г/к прокат углеродистой стали;24-мая-2020;67E2F45455285D5B24501AFD2025BD47;G_OTGRG
5087;40374398/1;600;570;630;ИСТИНА;ЛОЖЬ;2;12;ПГ;РЛН;ImgPlannedStatus3;40184367|1|01|003T;Отгрузка ЦГП;QHF_0103100_C;Г/к прокат углеродистой стали;24-мая-2020;B43EB62C2AEC36B5B34B74A5AB3BC93C;G_OTGRG
5088;40375404/4;1000;950;1001;ИСТИНА;ЛОЖЬ;1;12;ПГ;РЛН;ImgPlannedStatus3;40184367|1|01|003T;Отгрузка ЦГП;QHF_0103100_C;Г/к прокат углеродистой стали;24-мая-2020;3C7BD9430CD31AA8A0247CB62210BE0B;G_OTGRG
5089;40374974/4;4000;3800;4004;ИСТИНА;ЛОЖЬ;1;12;ПГ;РЛН;ImgPlannedStatus3;40184367|1|01|003T;Отгрузка ЦГП;QHF_0103100_C;Г/к прокат углеродистой стали;24-мая-2020;DD2FC46E4FFB740805369E243C3407AB;G_OTGRG
5090;40373125/24;40;34;44;ИСТИНА;ЛОЖЬ;2;13;ПГО;РЛН;ImgPlannedStatus2;40184372|3|02|001T;Отгрузка ЦХПП;QHF_0103400_C;Г/к оцинкованный прокат углеродистой стали;24-мая-2020;69B82AA9A1EC6B865247A8BD354E27C5;G_OTGRH
5091;40363893/4;1;0;2,49;ИСТИНА;ИСТИНА;1;15;ПХИ;ЛНТ;ImgPlannedStatusUpstreamNotPlanned;40351434|1|01|001T;Отгрузка ЦДС;QHF_0104120_X;Х/к термообработанный прокат динамной стали;24-мая-2020;AC319551AB9436DE247BDEFEF1886515;G_OTGRD, G_VSL1
5092;40364143/2;68;61,2;74,8;ИСТИНА;ЛОЖЬ;2;13;ПГО;ЛСТ;ImgPlannedStatus2;40184372|3|02|001T;Отгрузка ЦХПП;QHF_0103400_C;Г/к оцинкованный прокат углеродистой стали;24-мая-2020;6AB18AC4209236CA34158957FD2F7789;G_OTGRH
5093;40375193/1;600;570;630;ИСТИНА;ЛОЖЬ;1;12;ПГ;РЛН;ImgPlannedStatus3;40184367|1|01|003T;Отгрузка ЦГП;QHF_0103100_C;Г/к прокат углеродистой стали;24-мая-2020;5D0D98E8E15D7EF02A62CA03424882BB;G_OTGRG
5094;40373656/1;15;12;18;ИСТИНА;ЛОЖЬ;1;15;ПХИ;РЛН;ImgPlannedStatus2;40351434|1|01|001T;Отгрузка ЦДС;QHF_0104120_X;Х/к термообработанный прокат динамной стали;24-мая-2020;161BDF72CC8C4BB426CFE6A56C447D0C;G_OTGRD, G_VSL1
5095;40364526/1;20;16;24;ИСТИНА;ЛОЖЬ;1;15;ПХИ;РЛН;ImgPlannedStatus2;40351434|1|01|001T;Отгрузка ЦДС;QHF_0104120_X;Х/к термообработанный прокат динамной стали;24-мая-2020;C48B481180C89FF07F2B9D4D4894ED56;G_OTGRD, G_VSL1
5096;40374974/7;2500;2375;2502,5;ИСТИНА;ЛОЖЬ;1;12;ПГ;РЛН;ImgPlannedStatus3;40184367|1|01|003T;Отгрузка ЦГП;QHF_0103100_C;Г/к прокат углеродистой стали;24-мая-2020;E56C86824FA1A387C0A8D9B5561CB5DB;G_OTGRG
5097;40371393/4;5;4;6;ИСТИНА;ЛОЖЬ;4;15;ПХИ;ЛНТ;ImgPlannedStatus2;40351434|1|01|001T;Отгрузка ЦДС;QHF_0104120_X;Х/к термообработанный прокат динамной стали;24-мая-2020;7FA00FE48CFD6B8D50D02D075C5875A9;G_OTGRD, G_VSL1
5098;40375113/1;3870;3676,5;4063,5;ИСТИНА;ЛОЖЬ;2;12;ПГ;РЛН;ImgPlannedStatus3;40184367|1|01|003T;Отгрузка ЦГП;QHF_0103100_C;Г/к прокат углеродистой стали;31-мая-2020;968EFD2DA41E5EABAAAD44D00623A74D;G_OTGRG
5099;40375193/2;400;380;420;ИСТИНА;ЛОЖЬ;1;12;ПГ;РЛН;ImgPlannedStatus3;40184367|1|01|003T;Отгрузка ЦГП;QHF_0103100_C;Г/к прокат углеродистой стали;31-мая-2020;0246C61838580A9D053F01AAD3DDD490;G_OTGRG
5100;40375113/3;130;123,5;136,5;ИСТИНА;ЛОЖЬ;2;12;ПГ;РЛН;ImgPlannedStatus3;40184367|1|01|003T;Отгрузка ЦГП;QHF_0103100_C;Г/к прокат углеродистой стали;31-мая-2020;2010D0FE2AC06C077E8CB2D33A8539DA;G_OTGRG
5101;40375113/7;130;123,5;136,5;ИСТИНА;ЛОЖЬ;2;12;ПГ;РЛН;ImgPlannedStatus3;40184367|1|01|003T;Отгрузка ЦГП;QHF_0103100_C;Г/к прокат углеродистой стали;31-мая-2020;B7F3419990D59B4E64CC233F659F8AF7;G_OTGRG
5102;40375113/13;195;185,25;204,75;ИСТИНА;ЛОЖЬ;2;12;ПГ;РЛН;ImgPlannedStatus3;40184367|1|01|003T;Отгрузка ЦГП;QHF_0103100_C;Г/к прокат углеродистой стали;31-мая-2020;97AD83A8F4B420AB7254480316962ED7;G_OTGRG
5103;40375113/14;130;123,5;136,5;ИСТИНА;ЛОЖЬ;2;12;ПГ;РЛН;ImgPlannedStatus3;40184367|1|01|003T;Отгрузка ЦГП;QHF_0103100_C;Г/к прокат углеродистой стали;31-мая-2020;4D740A278AD03F88546BB139A47C0AD7;G_OTGRG
5104;40374974/5;2500;2375;2502,5;ИСТИНА;ЛОЖЬ;1;12;ПГ;РЛН;ImgPlannedStatus2;40184367|1|01|003T;Отгрузка ЦГП;QHF_0103100_C;Г/к прокат углеродистой стали;31-мая-2020;C60C42C70DFABB06B22D5A9BDD95AB64;G_OTGRG
5105;40375113/22;130;123,5;136,5;ИСТИНА;ЛОЖЬ;2;12;ПГ;РЛН;ImgPlannedStatus3;40184367|1|01|003T;Отгрузка ЦГП;QHF_0103100_C;Г/к прокат углеродистой стали;31-мая-2020;23D5DE926717C5871F99BC809700F1E7;G_OTGRG
5106;40375423/1;6000;5700;6006;ИСТИНА;ЛОЖЬ;1;12;ПГ;РЛН;ImgPlannedStatus3;40184367|1|01|003T;Отгрузка ЦГП;QHF_0103100_C;Г/к прокат углеродистой стали;31-мая-2020;9BC5DCB7DC00259751139D65AFF1A81F;G_OTGRG
5107;40368289/1;60;54;66;ИСТИНА;ЛОЖЬ;2;13;ПХТД;РЛН РСП;ImgPlannedStatus2;40184259|1|01|059T;Отгрузка ЦХПП;QHF_0104120_C;Х/к термообработанный прокат углеродистой стали;5-июл.-2020;FC993A771D2AB4C0873B973EACFC5DA7;G_OTGRH
5108;40368319/2;120;102;132;ИСТИНА;ЛОЖЬ;1;13;ПГТД;ЛНТ;ImgPlannedStatus2;40355763|1|02|001T;Отгрузка ЦХПП;QHF_0103300_C;Г/к травленый дрессированный прокат углеродистой стали;5-июл.-2020;766DD4DCF8E024EBBD9EDAD1950C12C1;G_OTGRH, G_VSL1
5109;40360493/1;1200;900;1500;ИСТИНА;ЛОЖЬ;1;7;С;-;ImgPlannedStatus2;40360493|1|01|001T;Отгрузка КЦ-2;QHF_0102100_T;Товарный сляб;5-июл.-2020;463D8B0C4EC1C6D31B01A8F378DD7296;G_OTGRO2
5110;40368291/1;120;108;132;ИСТИНА;ЛОЖЬ;2;13;ПХТД;РЛН РСП;ImgPlannedStatus2;40184259|1|01|059T;Отгрузка ЦХПП;QHF_0104120_C;Х/к термообработанный прокат углеродистой стали;5-июл.-2020;ED379117974F073ACBB8D12EE41D5084;G_OTGRH
5111;40368287/1;120;108;132;ИСТИНА;ЛОЖЬ;2;13;ПХТД;РЛН РСП;ImgPlannedStatus2;40184259|1|01|059T;Отгрузка ЦХПП;QHF_0104120_C;Х/к термообработанный прокат углеродистой стали;5-июл.-2020;3469BBA6D6D0CD0DF39A67E2EFDDA05E;G_OTGRH
5112;40360462/1;195;185,25;204,75;ИСТИНА;ЛОЖЬ;2;12;ПГ;РЛН;ImgPlannedStatus2;40184367|1|01|003T;Отгрузка ЦГП;QHF_0103100_C;Г/к прокат углеродистой стали;5-июл.-2020;57D194D379AE9EE06EC3B0485C9821A1;G_OTGRG
5113;40360462/5;260;247;273;ИСТИНА;ЛОЖЬ;2;12;ПГ;РЛН;ImgPlannedStatus2;40184367|1|01|003T;Отгрузка ЦГП;QHF_0103100_C;Г/к прокат углеродистой стали;5-июл.-2020;B2DE1A177681AD8062811281A56F2E2D;G_OTGRG
5114;40366418/6;260;247;273;ИСТИНА;ЛОЖЬ;2;12;ПГ;РЛН;ImgPlannedStatus2;40184367|1|01|003T;Отгрузка ЦГП;QHF_0103100_C;Г/к прокат углеродистой стали;5-июл.-2020;00BBD1BE9E282EEA8DABD98C7C161F25;G_OTGRG
5115;40360462/3;700;665;735;ИСТИНА;ЛОЖЬ;2;12;ПГ;РЛН;ImgPlannedStatus2;40184367|1|01|003T;Отгрузка ЦГП;QHF_0103100_C;Г/к прокат углеродистой стали;5-июл.-2020;788E626E0ABB0176138FEB817D3CFF3F;G_OTGRG
5116;40366418/3;700;665;735;ИСТИНА;ЛОЖЬ;2;12;ПГ;РЛН;ImgPlannedStatus2;40184367|1|01|003T;Отгрузка ЦГП;QHF_0103100_C;Г/к прокат углеродистой стали;5-июл.-2020;7B88B49E28BC650E879D3C77042E69D1;G_OTGRG
5117;40368319/1;120;102;132;ИСТИНА;ЛОЖЬ;2;13;ПГТД;ЛНТ;ImgPlannedStatus2;40355763|1|02|001T;Отгрузка ЦХПП;QHF_0103300_C;Г/к травленый дрессированный прокат углеродистой стали;5-июл.-2020;14525640E371AF469B72F11EDC87A1D8;G_OTGRH, G_VSL1
5118;40360493/2;1200;900;1500;ИСТИНА;ЛОЖЬ;1;7;С;-;ImgPlannedStatus2;40360493|1|01|001T;Отгрузка КЦ-2;QHF_0102100_T;Товарный сляб;5-июл.-2020;EEBAA798C08A0AE5CFB3C74E75D94C3B;G_OTGRO2
5119;40368319/3;120;102;132;ИСТИНА;ЛОЖЬ;4;13;ПГТД;ЛНТ;ImgPlannedStatus2;40355763|1|02|001T;Отгрузка ЦХПП;QHF_0103300_C;Г/к травленый дрессированный прокат углеродистой стали;5-июл.-2020;A6FE7E6167BA5457698D4A5DD2147156;G_OTGRH, G_VSL1
5120;40360462/6;260;247;273;ИСТИНА;ЛОЖЬ;2;12;ПГ;РЛН;ImgPlannedStatus2;40184367|1|01|003T;Отгрузка ЦГП;QHF_0103100_C;Г/к прокат углеродистой стали;5-июл.-2020;D4AC08A09408F8D653DD419B70F9449D;G_OTGRG
5121;40360462/2;300;285;315;ИСТИНА;ЛОЖЬ;2;12;ПГ;РЛН;ImgPlannedStatus2;40184367|1|01|003T;Отгрузка ЦГП;QHF_0103100_C;Г/к прокат углеродистой стали;5-июл.-2020;8035C28B665E1C98BEB2CFB1E11C1305;G_OTGRG
5122;40366418/5;260;247;273;ИСТИНА;ЛОЖЬ;2;12;ПГ;РЛН;ImgPlannedStatus2;40184367|1|01|003T;Отгрузка ЦГП;QHF_0103100_C;Г/к прокат углеродистой стали;5-июл.-2020;54531A69BDB534D436F2EFD526B311AB;G_OTGRG
5123;40360462/4;400;380;420;ИСТИНА;ЛОЖЬ;2;12;ПГ;РЛН;ImgPlannedStatus2;40184367|1|01|003T;Отгрузка ЦГП;QHF_0103100_C;Г/к прокат углеродистой стали;5-июл.-2020;7C160A0AD57DD4B1803D6985038A4884;G_OTGRG
